Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6QeHYPu9GvwitkmE7CCY6i,"Is There Someone Else?","Travel Songs","The Weeknd",2023-07-21,199111,0,false,,2024-04-17T14:43:40Z,"","UME - Global Clearing House",0.702,0.586,9,-7.83,0,0.0313,0.0388,0.0000727,0.156,0.608,134.951,4
spotify:track:5h55ufkBYFBgRmPkuMvdbl,"Buy her a drink","Girl of Your Dreams","Maddie Regent",2023-12-01,199586,17,false,,2024-04-16T17:10:36Z,"","MISS REGENT",0.591,0.703,5,-9.127,0,0.0309,0.0991,0.486,0.128,0.349,120.036,4
spotify:track:6kTwzV93qpcovlRPmBOXmn,"World Hold On (Children Of The Sky) - FISHER Rework","World Hold On (Children Of The Sky) [FISHER Rework]","Bob Sinclar,FISHER,Steve Edwards",2022-07-08,178304,78,false,,2024-04-16T14:57:33Z,"french house,disco house,tech house,house","Yellow Productions",0.771,0.883,1,-5.242,0,0.0584,0.00605,0.00579,0.135,0.894,127.008,4
spotify:track:2dU8wkeyvbMUUM3mwun5IX,"Birdcage","Birdcage","Holding Absence",2020-04-17,203200,50,false,,2024-04-15T11:55:45Z,"metalcore,post-hardcore,melodic hardcore","SHARPTONE",0.557,0.668,1,-6.941,0,0.0328,0.0187,0,0.148,0.283,115.009,4
spotify:track:66BDXKHZOvvz4CwZovEMwH,"Sunshine","Sunshine","Lavern",2022-01-07,142674,65,false,,2024-04-15T08:16:11Z,"stutter house","Get The Sound",0.682,0.552,2,-12.351,1,0.0461,0.814,0.444,0.194,0.0946,111.898,4
spotify:track:2dAjtpaWIt37N2lUndhCvr,"I Need Help","I Need Help","Nerv",2022-09-21,189594,46,false,,2024-04-14T15:58:12Z,"metalcore","NERV",0.455,0.849,0,-7.777,0,0.0342,0.0321,0.00291,0.0837,0.509,179.969,4
spotify:track:0fSuHbKNMFOSFgnBLhwoch,"Better the Devil You Know","Galleons","Galleons,Phil Bayer",2021-05-14,223196,35,false,,2024-04-14T15:53:41Z,"post-hardcore,metalcore","Famined Records",0.45,0.857,6,-4.247,0,0.0473,0.00058,0.00000962,0.216,0.277,139.978,4
spotify:track:4OCnZq6otveWSb7RdFOj1M,"Habitual","Habitual","Sora Kai",2020-11-20,168714,27,false,,2024-04-14T15:50:11Z,"post-hardcore","Famined Records",0.532,0.984,1,-3.867,0,0.146,0.0000243,0.0000298,0.0614,0.362,142.083,4
spotify:track:0PCR7jAxF4eyqlLDJ7fgQ8,"Blood Stains","Blood Stains","Sal3m,Quentin Godet",2021-06-16,199783,22,true,,2024-04-14T15:41:25Z,"","Sal3m",0.352,0.968,2,-4.479,1,0.153,0.00142,0.0000785,0.819,0.257,92.299,4
spotify:track:1AA7MVdc026Xui0hU0RJel,"Love is a Wonderful Lie","Love is a Wonderful Lie","Sal3m",2020-10-29,192213,27,true,,2024-04-14T15:37:59Z,"","Sal3m",0.42,0.78,7,-7.156,1,0.0828,0.0906,0.00464,0.108,0.235,89.942,4
spotify:track:71fEWAOORwlT9g3C3qkhGW,"Fucking Easy","Fucking Easy","Sal3m",2021-03-18,226304,28,true,,2024-04-14T15:03:38Z,"","Sal3m",0.415,0.936,11,-4.95,0,0.247,0.0537,0,0.187,0.253,160.07,4
spotify:track:2WDO00TszzPfz3U1DjkHT1,"Walk on Water","Walk on Water","Sal3m",2020-11-02,197349,34,true,,2024-04-14T15:00:31Z,"","Sal3m",0.371,0.589,3,-7.559,0,0.0367,0.327,0,0.122,0.248,165.91,4
spotify:track:6HXzMrlbzVUnCkHxk9iL0E,"L.L.I.B","L.L.I.B","Sal3m,NOVELISTS,Amael Durand",2021-11-26,225974,32,true,,2024-04-14T14:53:44Z,"djent,metalcore,progressive metal,post-hardcore,metal","Sal3m",0.492,0.827,6,-6.929,0,0.0442,0.0731,0.68,0.134,0.362,76.923,4
spotify:track:5gqGq4xbGAypDUD6YZVIUG,"Try","Try","Fly By Midnight",2024-02-23,136941,0,false,,2024-04-13T14:31:15Z,"","Drive By Noon",0.568,0.863,7,-5.232,1,0.0476,0.0583,0.00319,0.161,0.654,169.826,4
spotify:track:1L2C28Ig3hSNOFib1uo6Dz,"KEROSENE","KEROSENE","Capital Soiree",2023-11-17,180000,0,false,,2024-04-13T10:38:11Z,"","2023 Capital Soiree",0.53,0.776,11,-4.188,0,0.0464,0.00846,0,0.0724,0.704,154.974,4
spotify:track:7e7JVMegy4WBMnzuZE9Srq,"Different Lives","Different Lives","Fly By Midnight,Rachel Grae",2023-12-08,197250,62,true,,2024-04-13T01:27:02Z,"","Drive By Noon",0.667,0.825,0,-5.415,0,0.0337,0.0489,0,0.132,0.681,120.012,4
spotify:track:01yNq02cgdXmrytjN63D7M,"preventative measure","closure (demos)","Zeph",2023-12-26,90462,21,false,,2024-04-13T01:25:20Z,"","Zeph [TL-LLC]",0.631,0.33,11,-18.12,1,0.044,0.322,0.00000421,0.259,0.44,152.149,4
spotify:track:4ztKGeXRFM2nxWjVQtOs9Y,"Living Feeling Dead","Living Feeling Dead","Carlie Hanson",2023-09-01,156933,34,true,,2024-04-13T01:24:31Z,"","MDDN Records",0.68,0.662,2,-4.339,1,0.121,0.174,0,0.242,0.562,149.984,4
spotify:track:5jh64kFTAvRBNAmLHcIqcl,"Tonight Tonight - Remastered 2012","Rock Super Triste","The Smashing Pumpkins",2023-12-16,254626,2,false,,2024-04-09T15:55:28Z,"alternative rock,rock","UME - Global Clearing House",0.277,0.67,6,-9.381,1,0.0376,0.0000628,0.751,0.237,0.217,148.342,4
spotify:track:5BKKy9fIJL5uM9fz1SnqyP,"Chicago","XSCAPE","Michael Jackson",2014-05-09,245506,81,false,,2024-04-09T14:57:47Z,"","Epic/MJJ",0.608,0.756,7,-2.675,0,0.176,0.0784,0,0.187,0.55,176.086,4
spotify:track:776xH04Us0YBTdspg6C1cP,"Side Effects","Side Effects","Carlie Hanson",2019-11-22,188663,46,true,,2024-04-09T11:03:44Z,"","Warner Records",0.569,0.726,4,-5.343,1,0.178,0.1,0,0.244,0.373,185.946,4
spotify:track:7v1TTGF8kd4Mn8XssZY7rT,"covering faces","covering faces","Carlie Hanson",2024-01-26,178260,0,false,,2024-04-09T10:50:39Z,"","MDDN Records",0.688,0.475,8,-9.963,1,0.0432,0.162,0.000136,0.107,0.34,137.997,4
spotify:track:5lK0CKf7HOyuUHBjJncblj,"It's not fair","The After Taste","Kenya Grace",2024-03-22,162253,47,true,,2024-04-09T10:08:33Z,"","Major Recordings/Warner Records",0.52,0.49,6,-10.605,0,0.164,0.509,0.00174,0.0901,0.392,172.008,4
spotify:track:17jeLyQcEUmKv3MXeEo79k,"Smile (Living My Best Life) (feat. Snoop Dogg Ball Greezy & Midnight Star)","Smile (Living My Best Life) [feat. Snoop Dogg & Ball Greezy & Midnight Star]","Lil Duval,Snoop Dogg,Ball Greezy,Midnight Star",2018-07-03,214159,48,true,,2024-04-08T15:33:48Z,"g-funk,west coast hip hop,gangster rap,hip hop,old school hip hop,rap,post-disco,quiet storm","Rich Broke Entertainment, LLC / EMPIRE",0.874,0.727,8,-7.689,1,0.0777,0.09,0.00000583,0.0759,0.427,98.97,4
spotify:track:55fYXRUizVwGYZiqlz0yKG,"CHANDELIER IN THE SKY","WRECKED","Dumb Buoys Fishing Club,Bryce Vine",2023-09-15,191447,17,true,,2024-04-08T12:28:16Z,"","Dumb Buoys Fishing Club",0.523,0.857,9,-7.264,1,0.107,0.2,0.107,0.664,0.613,175.881,4
spotify:track:1C3RuNf9WjDJK98uop9hBN,"4 Am","4 Am","Kayou.",2024-02-02,118604,16,false,,2024-04-08T12:26:01Z,"lo-fi beats,lo-fi","KYU Music",0.711,0.708,9,-4.233,0,0.0437,0.0296,0.000238,0.203,0.332,85.957,4
spotify:track:0uI7yAKUf52Cn7y3sYyjiX,"3 Nights","Don't Forget About Me Demos","Dominic Fike",2018-10-16,177666,75,false,,2024-04-07T00:35:26Z,"","Columbia",0.815,0.518,7,-6.594,0,0.0897,0.223,0,0.104,0.877,151.891,4
spotify:track:46631VBdAu3LkySeMIHJtd,"Am I Dreaming","METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE [SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE (METROVERSE INSTRUMENTAL EDITION)]","Metro Boomin,A$AP Rocky,Roisee",2023-08-04,256026,54,false,,2024-04-06T02:43:47Z,"rap","Republic Records",0.6,0.537,9,-7.777,0,0.0362,0.0468,0.0038,0.206,0.126,90.061,4
spotify:track:0vTj3bXv8TcSjTez2l71qW,"Atmosphere","Radiate","Fred V,Lottie Jones",2021-08-27,223544,40,false,,2024-04-05T21:39:04Z,"drum and bass,liquid funk","Hospital Records",0.449,0.851,2,-2.948,0,0.0401,0.00519,0.261,0.145,0.0365,174.005,4
spotify:track:00jNEiTver5Y7bNOasESLa,"Thinkin Of U","Thinkin Of U","Mona Yim,Memphis LK",2023-07-18,121682,34,false,,2024-04-05T12:26:02Z,"stutter house","Technicolour",0.694,0.829,1,-4.826,0,0.0336,0.592,0.0619,0.181,0.873,77.499,4
spotify:track:4TK40yByoIBAiwrGMI5kjl,"CVS","Bittersweet - EP","Melkin",2022-06-16,70000,16,false,,2024-04-05T12:22:13Z,"","Flesym Records",0.707,0.569,1,-7.91,1,0.0413,0.0293,0.00000602,0.333,0.623,87.509,4
spotify:track:5oMb6mBM1XfOWBmkVvoq2i,"Mulberry Mouse (Daydream Version)","Mulberry Mouse (Daydream Version)","Alan Gogoll",2024-03-01,204673,0,false,,2024-04-04T09:43:00Z,"","Alan Gogoll",0.572,0.328,11,-18.952,0,0.0346,0.636,0.83,0.114,0.621,114.964,4
spotify:track:2Z7QoiHwDRJpGO1cUjn9Uz,"Silhouette","Silhouette","Playd3ad",2022-10-21,170812,28,false,,2024-04-01T14:50:26Z,"","Playd3ad",0.525,0.6,10,-8.297,0,0.0328,0.0374,0.0000221,0.398,0.475,160.064,4
spotify:track:39OJhQWyBJteRK1elY7VJA,"2AM","2AM","Landon Conrath",2021-10-15,153697,52,false,,2024-04-01T14:42:28Z,"","Nettwerk Music Group",0.701,0.713,7,-7.044,1,0.0391,0.109,0.143,0.0825,0.978,154.016,4
spotify:track:22frz9pf8uVNdlPonqr4L6,"in the now","in the now","So Wylie",2023-09-07,108079,13,false,,2024-04-01T13:28:31Z,"","Head Bitch Music",0.615,0.759,6,-7.523,0,0.081,0.236,0.184,0.0587,0.514,149.923,4
spotify:track:0sASkBcqL4IZRImVwsJKXb,"I Am The Sea","I Am The Sea","Saint Mars,Tryzdin",2023-06-30,256789,21,false,,2024-04-01T13:22:29Z,"synthwave,witch house","Grá Mór Phonic Records",0.553,0.634,7,-4.656,0,0.026,0.0296,0.000137,0.139,0.359,82.018,4
spotify:track:28lBpk4Cg6heTWzgHDMjq1,"Far Gone","Exit","Lee Mvtthews,Degs",2024-03-01,215172,14,false,,2024-04-01T01:13:46Z,"drum and bass,liquid funk,jungle","Lee Mvtthews",0.539,0.948,8,-1.652,0,0.263,0.0215,0.000546,0.105,0.537,173.96,4
spotify:track:0hHhW734Vnq3DLVd4ApagF,"Kill The Lights","Kill The Lights","[IVY]",2023-10-18,154800,51,false,,2024-03-31T21:53:59Z,"drum and bass","Hospital Records",0.718,0.788,8,-4.711,0,0.043,0.137,0.266,0.23,0.255,87.493,4
spotify:track:2PB7bxLBuIu0Y9VaytjwWm,"In Our Way","In Our Way","Changing Faces,PONZ",2023-11-03,204241,11,false,,2024-03-31T21:51:04Z,"liquid funk,drum and bass","BeatsBassLife",0.32,0.826,7,-4.91,0,0.0495,0.00396,0.00171,0.142,0.0375,174.023,4
spotify:track:15zdXXi2s7LstGN3rXSC6y,"Where Words Fail","Where Words Fail","IYRE",2023-12-08,316000,33,false,,2024-03-31T14:33:41Z,"liquid funk,drum and bass","UKF",0.502,0.831,2,-5.954,0,0.0414,0.0477,0.841,0.12,0.0373,174.008,4
spotify:track:6UevgGtmZF3XTnOk2hpgz6,"Easy","Easy","Catching Cairo,Dogger",2023-09-28,246182,36,false,,2024-03-31T13:42:55Z,"liquid funk,drum and bass,jungle","UKF",0.569,0.616,5,-6.31,1,0.0513,0.0717,0.336,0.248,0.372,174.977,4
spotify:track:1TVJyHKYbS05EOZPLEflio,"Out Of My Head","Out Of My Head","LMX,Kubiks,Nu-La",2023-11-24,217946,36,false,,2024-03-31T13:37:29Z,"liquid funk,drum and bass","UKF",0.507,0.916,9,-3.398,1,0.059,0.000116,0.000497,0.329,0.12,172.905,4
spotify:track:4zzks3F2spEvpL7NrVShQb,"Overdue","Overdue","Catching Cairo,BCee",2023-08-17,206611,37,false,,2024-03-31T13:34:34Z,"liquid funk,drum and bass,jungle","UKF",0.584,0.761,9,-6.123,0,0.0392,0.0671,0.0042,0.109,0.0932,172.036,4
spotify:track:37BqQ2eUTnl7cHW0cp2MAI,"If Love Could Have Saved You","Tides","Hybrid Minds,venbee",2024-03-22,181414,50,false,,2024-03-30T10:47:47Z,"liquid funk,drum and bass","Hybrid Music",0.443,0.726,7,-4.029,1,0.0619,0.179,0.0000468,0.114,0.0839,172.221,4
spotify:track:6ieTQJCmIPPs0yPUzMR2dY,"Phoenix","Elements","Hybrid Minds,Alexa Harley",2017-06-23,299844,43,false,,2024-03-29T03:03:46Z,"liquid funk,drum and bass","Hybrid Music",0.595,0.867,10,-3.252,0,0.0343,0.00286,0.319,0.0984,0.148,87.488,4
spotify:track:27DqWS4bnTw6Rr1S9dAp14,"acidtrip","acidtrip","Vaines",2021-05-20,220954,22,false,,2024-03-25T23:17:25Z,"","Hopeless Records",0.624,0.77,11,-5.264,0,0.05,0.0205,0,0.204,0.51,120.027,4
spotify:track:5udng19vBrjkiG5X39taPF,"KK ARIZONA","KK ARIZONA","bedfashion",2022-08-12,176487,39,false,,2024-03-25T22:55:04Z,"","bedfashion",0.726,0.826,1,-6.296,0,0.244,0.276,0.0129,0.12,0.911,184.002,4
spotify:track:2TmVlg7ShBWklomf2sJD14,"Annie's Got A New Car","Annie's Got A New Car","Buck Raines",2022-12-09,182657,21,false,,2024-03-25T22:38:49Z,"","R&R Digital",0.558,0.728,1,-7.302,1,0.0408,0.013,0.00159,0.166,0.572,139.911,4
spotify:track:7yFH7cBMwNtlMx8MLel41R,"Fever Dream","Fever Dream","DUUNES",2023-09-08,208421,34,false,,2024-03-25T14:50:16Z,"","DUUNES Via Flexible Distribution",0.494,0.912,1,-3.911,0,0.0535,0.00146,0.001,0.246,0.614,75.989,4
spotify:track:3K0NRQJM0S4JjccfDBUr2d,"Days & Nights","Days & Nights","Aperio,Maddy",2019-07-23,229500,34,false,,2024-03-24T22:35:30Z,"liquid funk,drum and bass","SGN:LTD",0.546,0.681,3,-5.296,0,0.0414,0.027,0.0288,0.138,0.079,86.99,4
spotify:track:4F3GusRN714n244fnUaMz7,"thanks my day is ruined","thanks my day is ruined","Alex Andre,britta raci,Clearcast",2023-12-20,220476,38,false,,2024-03-22T00:38:32Z,"stutter house,uk garage","Redacted Collective",0.75,0.762,0,-6.567,1,0.0847,0.0326,0.0381,0.187,0.672,126.004,4
spotify:track:1sD3Ni0YDJVux2vMGrWnPR,"I DONT WANT TO KNOW","Hell For You","cxldface",2023-04-28,116883,10,false,,2024-03-22T00:37:07Z,"","25/7 Records LLC.",0.638,0.397,2,-9.74,1,0.0331,0.88,0.46,0.11,0.444,153.997,4
spotify:track:3kx5C5gy96hofwSNdHttmu,"idc","idc","Nxdia",2023-06-30,150786,0,false,,2024-03-21T23:18:13Z,"","Oswaldo",0.697,0.554,7,-4.891,1,0.065,0.102,0,0.0696,0.617,91.007,4
spotify:track:6i0BLIl9lOnFYSNj3hqEV0,"tricky conversations","in the flesh","Nxdia",2023-08-09,140618,0,false,,2024-03-21T20:39:09Z,"","Oswaldo",0.721,0.51,2,-12.277,1,0.0591,0.0051,0.0000108,0.0753,0.355,98.99,4
spotify:track:4MTPjzLzoi4HiR5fRAQ2Hx,"I Really F**ked It Up","I Really F**ked It Up","girli",2022-09-23,165746,50,true,,2024-03-21T20:17:52Z,"","AllPoints/Believe",0.619,0.673,10,-6.801,0,0.0506,0.055,0.00106,0.146,0.421,164.961,4
spotify:track:21bHeu6xuNOjYMLqCh6F7q,"dopamine","dopamine","Nxdia",2023-05-17,173493,0,true,,2024-03-20T12:41:44Z,"","Oswaldo",0.611,0.555,9,-10.39,1,0.0921,0.649,0.0000171,0.112,0.597,166.074,4
spotify:track:2w4Sr2JyibE0XqAfwyiLKi,"OUCH","OUCH","Nxdia",2021-11-19,153000,0,false,,2024-03-19T21:41:24Z,"","Oswaldo",0.604,0.554,11,-5.253,0,0.0636,0.0141,0.000036,0.235,0.562,160.089,4
spotify:track:03J4Oa0tf8V6vj1K5yJgoR,"Backseat","Backseat","Neanderthal",2021-08-13,201081,24,true,,2024-03-19T21:00:25Z,"","Neanderthal",0.66,0.541,2,-8.813,1,0.0679,0.294,0.00000222,0.105,0.803,147.914,4
spotify:track:7CpGmUMgrTTldy5yuhd1Bh,"Asthma - Billy Lemos Remix","Asthma (Billy Lemos Remix)","Danny Dwyer,Billy Lemos",2023-01-06,123979,29,true,,2024-03-18T12:04:12Z,"bedroom pop","Nettwerk Music Group",0.754,0.527,5,-6.159,1,0.119,0.512,0.00000196,0.0779,0.704,98.019,4
spotify:track:6oSafLwuWTTpj3qVZbDYmb,"count the days","Hell For You","cxldface",2023-04-28,115909,47,false,,2024-03-18T11:47:03Z,"","25/7 Records LLC.",0.461,0.638,2,-8.315,0,0.0316,0.0166,0.63,0.183,0.381,176.046,4
spotify:track:4Y2uEMxni1MDrcJBDSWULX,"Summer","Summer","Good Kid",2024-03-08,147031,63,false,,2024-03-15T14:07:40Z,"","Good People Record Co.",0.489,0.942,6,-3.34,0,0.0403,0.00136,0,0.342,0.855,89.99,4
spotify:track:24LpLXQnGH52zBWPfEqQf2,"Stardust","NCS: The Best of 2015","T & Sugah,Miyoki,NCT",2015-12-23,304827,39,false,,2024-03-14T19:23:43Z,"drum and bass,liquid funk,melodic bass,chillstep","NCS",0.413,0.96,1,-4.07,1,0.0447,0.000618,0.0354,0.119,0.284,174.007,4
spotify:track:0FM3AeTbUEZETmbbHWSyGK,"Thunderstorm (feat. Deyaz)","Thunderstorm (feat. Deyaz)","CLIPZ,Rudimental,Deyaz",2023-10-05,212460,40,true,,2024-03-14T17:21:32Z,"drum and bass,jungle","Black Butter",0.527,0.92,8,-3.358,0,0.0466,0.0661,0.0135,0.0581,0.379,87.023,4
spotify:track:4SQfVmeEuK6wC21Gc0hZMA,"Everybody (Needs Somebody)","Everybody (Needs Somebody)","Krakota,Charlotte Haining",2023-07-07,203999,24,false,,2024-03-14T17:01:46Z,"drum and bass,liquid funk","Sleepless Music Ltd.",0.364,0.791,7,-4.86,1,0.0494,0.00543,0.000786,0.117,0.0676,81.15,4
spotify:track:2R6zg6SWygSvY4wzv8BXId,"Sinner","Sinner","Dawn Wall,ANNI",2024-02-15,151651,44,false,,2024-03-14T11:21:04Z,"liquid funk,drum and bass,jungle","UKF",0.516,0.86,8,-5.501,1,0.037,0.0000649,0.0315,0.355,0.264,86.004,4
spotify:track:45n3JtqEm1v2j6bmG77ywg,"Malkia","Malkia","Degs,NCT",2023-10-20,181805,34,false,,2024-03-12T13:34:22Z,"liquid funk,drum and bass,jungle,chillstep","Hospital Records",0.55,0.83,9,-4.444,1,0.0601,0.198,0.589,0.122,0.092,169.995,4
spotify:track:70srya7NZxYRUvvD1ZSZMu,"Back To Life","Back To Life","Sinzi",2023-08-11,149831,10,false,,2024-03-12T12:41:05Z,"drum and bass,bassline,bass house","Kayak Records",0.623,0.953,10,-4.565,0,0.169,0.098,0.9,0.116,0.193,173.049,4
spotify:track:37wQOQgAT0onsLznDGmsIT,"For You","For You","T & Sugah,Snnr",2023-12-15,137828,25,false,,2024-03-12T12:34:49Z,"drum and bass,liquid funk","NCS",0.613,0.831,11,-3.751,0,0.0325,0.00277,0.000711,0.145,0.129,87.536,4
spotify:track:6OhoBCxj0czLaGToJJ03E9,"simp","simp","NOT A TOY",2023-12-01,149121,41,false,,2024-03-11T09:54:24Z,"","Fearless Records",0.627,0.88,8,-4.826,0,0.363,0.0257,0,0.0865,0.741,159.108,4
spotify:track:0FKAOdg4f8gyV90aA0mUaA,"in the mood","in the mood","MOONEY",2023-11-03,116799,31,false,,2024-03-11T09:52:28Z,"","MOONEY",0.589,0.615,1,-9.558,1,0.0324,0.362,0.72,0.123,0.8,74.983,4
spotify:track:6iOclcN7DgXba5P5Gz7Ikr,"Faded","Faded","Degs,H8TO",2023-12-08,201379,16,false,,2024-03-10T20:11:52Z,"liquid funk,drum and bass,jungle","Invicta Audio",0.677,0.76,0,-4.345,1,0.116,0.0879,0.0576,0.0851,0.19,174.124,4
spotify:track:3LRGxgAREjxfad7Zs3syep,"Looking for Diversion","Desire Paths","Technimatic,Lucy Kitchen",2014-07-01,275862,40,false,,2024-03-10T18:32:26Z,"liquid funk,drum and bass,jungle","Shogun Audio",0.622,0.674,11,-4.181,0,0.0433,0.00843,0.239,0.12,0.116,174.02,4
spotify:track:0QEeG7EBCyjuq6b4IlaMcu,"Homesick","Homesick","Fred V,Lottie Jones",2023-05-25,184152,34,false,,2024-03-10T18:05:14Z,"drum and bass,liquid funk","Hospital Records",0.495,0.859,1,-3.886,1,0.0339,0.00142,0.245,0.161,0.215,173.945,4
spotify:track:0n253prlA26mlA8Fp5MjCv,"Help You Stay","For All of Us","Technimatic,Ruth Royall",2023-11-10,274482,13,false,,2024-03-09T11:40:36Z,"liquid funk,drum and bass,jungle","Technimatic Music",0.569,0.85,0,-5.124,0,0.0546,0.00457,0.085,0.0977,0.0466,174.001,4
spotify:track:7k0Zi7cVrLseMDxjRAqeY0,"The Nightfall","Through the Hours","Technimatic,Jono McCleery",2019-04-12,270344,34,false,,2024-03-09T11:27:35Z,"liquid funk,drum and bass,jungle","Shogun Audio",0.533,0.924,3,-4.377,0,0.0563,0.011,0.16,0.11,0.267,174.019,4
spotify:track:1ZJqyJGuluL22Nl3fjoxYC,"Under the Skin","For All of Us","Technimatic,Blocksberg",2023-11-10,251034,24,false,,2024-03-09T11:19:02Z,"liquid funk,drum and bass,jungle","Technimatic Music",0.475,0.88,2,-3.585,0,0.0405,0.183,0.086,0.0907,0.04,173.902,4
spotify:track:4PkCzFV1mOV4XQESChD5In,"Holding On","Through the Hours","Technimatic,Matt Wilson",2019-04-12,296228,41,false,,2024-03-09T10:56:42Z,"liquid funk,drum and bass,jungle","Shogun Audio",0.449,0.906,10,-5.702,0,0.0553,0.00843,0.0011,0.234,0.175,174.993,4
spotify:track:1k1Bqnv2R0uJXQN4u6LKYt,"Ain't No Sunshine","Just As I Am","Bill Withers",1971-05-01,125093,81,false,,2024-03-09T10:16:03Z,"soul,classic soul,motown","Columbia/Legacy",0.527,0.415,4,-11.451,0,0.122,0.457,0.0000172,0.117,0.515,78.169,4
spotify:track:3RkykP9sf64dPyOJQ6WNEC,"Mists","Floating","Dimatis",2019-01-28,197578,36,false,,2024-03-09T10:11:16Z,"chillstep,melodic bass,future bass","Dimatis",0.564,0.616,1,-11.115,0,0.038,0.537,0.928,0.197,0.0381,130.071,4
spotify:track:1LVKDi1cQ0PHaK1kL3VUKD,"Chill","Undertale Piano Collections 2","Toby Fox,David Peacock,Augustine Mayuga Gonzales",2018-03-09,74047,43,false,,2024-03-04T08:34:35Z,"soundtrack","Materia Collective",0,0.000265,2,-39.615,1,0,0.984,0.972,0.0823,0,0,0
spotify:track:0tGbTu71eWQTEr2CNBTgRk,"I DON'T LIKE DARKNESS","PHASES","Chase Atlantic",2019-06-28,220613,59,false,,2024-03-01T21:27:25Z,"","BMG Rights Management (US) LLC",0.373,0.617,0,-6.503,0,0.0389,0.141,0.131,0.418,0.233,120.052,4
spotify:track:0GGwhr3cWRf80B62w3VeLC,"Unaware","Unaware","Lemon's",2021-10-29,218998,34,false,,2024-03-01T21:08:11Z,"","3293425 Records DK2",0.544,0.753,11,-7.502,0,0.0673,0.0457,0.0000159,0.0906,0.802,166.006,4
spotify:track:65bXG3VVzAENiy94R9EYBF,"Ohio","Ohio","Clubhouse",2023-08-04,202204,33,false,,2024-03-01T13:42:35Z,"","Clubhouse Band, LLC",0.626,0.721,0,-7.218,1,0.0435,0.393,0.00111,0.121,0.706,156.011,4
spotify:track:0QmfjN88Ui4Xg5Avg6szFe,"What You Mean","What You Mean","Rome Hero Foxes",2022-07-15,239374,47,true,,2024-03-01T13:38:49Z,"","Rome Hero Foxes, under exclusive license to Amuseio AB",0.72,0.688,11,-4.222,0,0.0346,0.063,0.00000263,0.349,0.777,115,4
spotify:track:5hnWlwsA16eFtGOXKNsX77,"I Know You Too Well","I Know You Too Well","Ally Nicholas",2023-03-07,163500,50,false,,2024-03-01T13:07:01Z,"","Ally Nicholas",0.453,0.745,0,-5.582,1,0.0561,0.00313,0.0000161,0.158,0.527,160.075,4
spotify:track:5MUGvBcwHTXOhha52bJYPt,"Tsunami","Tsunami","Black Pontiac",2023-08-11,210322,39,false,,2024-03-01T10:33:26Z,"","Black Pontiac",0.703,0.906,8,-3.828,0,0.038,0.0831,0,0.0927,0.881,121.001,4
spotify:track:6EelrDeZGS0Z81NhXevtrJ,"Lost Without You","Lost Without You","Freya Ridings",2017-11-03,225076,43,false,,2024-03-01T00:17:02Z,"","Good Soldier Records/Capitol Records",0.394,0.137,6,-9.169,1,0.0459,0.928,0,0.0706,0.106,173.385,4
spotify:track:4pkAwWcn6SfKBjOViWqb9f,"Dive Back into Love","Naked Pop","Sam Clines,Luke May",2020-11-17,185196,0,false,,2024-02-28T22:12:48Z,"","Extreme Music",0.667,0.39,6,-9.226,1,0.0247,0.619,0.0000327,0.101,0.567,96.035,4
spotify:track:0pJbVdKHMUNdsTqRqgVyb6,"SM2099","SM2099","Sora Kai",2021-02-26,197500,32,false,,2024-02-22T15:26:44Z,"post-hardcore","Famined Records",0.526,0.93,9,-3.96,1,0.0515,0.0000951,0.00686,0.232,0.251,140.02,4
spotify:track:1a0TrCYoXd7b84mvuSYH1x,"Buddy","Buddy","Kevian Kraemer",2022-11-18,162352,31,true,,2024-02-21T11:25:54Z,"","3447115 Records DK2",0.488,0.871,5,-7.2,1,0.0655,0.00226,0.000757,0.497,0.429,185.039,4
spotify:track:4ZJKi7HXFDG2emN6xIdbmV,"Heartbeat Heartbreak","ペルソナ4 オリジナル・サウンドトラック","Shihoko Hirata",2008-07-23,135226,62,false,,2024-02-19T19:28:41Z,"japanese vgm","アニプレックス",0.826,0.716,5,-9.121,0,0.0649,0.0865,0.00000462,0.11,0.692,100.012,4
spotify:track:2hVdO2XX1Udrx0LtqxrWbn,"At My Worst","Reverberating Silence","Dreamhouse",2019-10-18,210913,12,false,,2024-02-17T16:36:28Z,"","InVogue Records",0.573,0.716,4,-4.835,1,0.0333,0.00632,0.00184,0.0981,0.251,114.965,4
spotify:track:6Zkw78i46wG1XARMRrbj83,"Amaranthine","Amaranthine","Sal3m",2020-12-21,206197,35,true,,2024-02-17T09:11:42Z,"","Sal3m",0.463,0.82,11,-5.519,1,0.0695,0.0188,0,0.0452,0.366,141.671,4
spotify:track:6ebFo5XqiLTFJvwYl5rOig,"Push Play","Push Play","I Built the Sky",2022-11-23,143384,22,false,,2024-02-17T09:04:04Z,"djent,progressive metal,math rock","I Built The Sky",0.398,0.899,7,-6.113,1,0.0615,0.0000495,0.753,0.206,0.276,119.961,4
